rgi_id,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-04-02188,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02189,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02190,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02191,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02192,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02193,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02194,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02195,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02196,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02197,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02198,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02199,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02200,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02201,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02202,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02203,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02204,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02205,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02206,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02207,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02208,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02209,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02210,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02211,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02212,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02213,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02214,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02215,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02216,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02217,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02218,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02219,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02220,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02221,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02222,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02223,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02224,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02225,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02226,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02227,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02228,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02229,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02230,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02231,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02232,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02233,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02234,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02235,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02236,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02237,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02238,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02239,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02240,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02241,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02242,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02243,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02244,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02245,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02246,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02247,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02248,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02249,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02250,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02251,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02252,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02253,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02254,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02255,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02256,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02257,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02258,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02259,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02260,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02261,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02262,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02263,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02264,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02266,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02267,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02268,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02269,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02270,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02271,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02272,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02273,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02274,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02275,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02276,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02277,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02278,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02279,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02280,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02281,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02282,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02283,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02284,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02285,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02286,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02287,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02288,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02289,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02290,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02291,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02292,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02293,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02294,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02295,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02297,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02299,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02300,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02301,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02302,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02303,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02304,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02305,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02306,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02307,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02308,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02309,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02310,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02311,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02312,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02313,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02314,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02315,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02316,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02317,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02318,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02319,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02320,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02321,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02322,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02323,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02324,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02325,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02327,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02328,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02329,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02330,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02331,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02332,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02333,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02334,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02336,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02337,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02338,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02339,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02340,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02341,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02342,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02343,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02344,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02345,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02346,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02347,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02348,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02349,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02350,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02351,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02352,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02353,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02354,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02355,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02356,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02357,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02358,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02359,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02360,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02361,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02362,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02363,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02364,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02365,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02366,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02367,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02368,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02369,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02370,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02371,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02372,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02373,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02374,0.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02375,0.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
