file,buffer,inventory,manual,region,nglac,agree,fpos,fneg
12_caucasus_middle_east_global_shugar2020_automated.csv,0,shugar2020,11.0,12,1.0,0.09090909090909091,0.0,0.9090909090909091
12_caucasus_middle_east_global_song2025_automated.csv,0,song2025,11.0,12,23.0,0.36363636363636365,1.7272727272727273,0.6363636363636364
12_caucasus_middle_east_global_zhang2024_automated.csv,0,zhang2024,11.0,12,1.0,0.09090909090909091,0.0,0.9090909090909091
13_central_asia_global_shugar2020_automated.csv,0,shugar2020,715.0,13,119.0,0.12307692307692308,0.043356643356643354,0.8769230769230769
13_central_asia_global_song2025_automated.csv,0,song2025,715.0,13,890.0,0.47132867132867134,0.7734265734265734,0.5286713286713287
13_central_asia_global_zhang2024_automated.csv,0,zhang2024,715.0,13,156.0,0.11188811188811189,0.1062937062937063,0.8881118881118881
14_south_asia_west_global_shugar2020_automated.csv,0,shugar2020,337.0,14,21.0,0.05341246290801187,0.008902077151335312,0.9465875370919882
14_south_asia_west_global_song2025_automated.csv,0,song2025,337.0,14,305.0,0.486646884272997,0.41839762611275966,0.5133531157270029
14_south_asia_west_global_zhang2024_automated.csv,0,zhang2024,337.0,14,56.0,0.10385756676557864,0.06231454005934718,0.8961424332344213
15_south_asia_east_global_shugar2020_automated.csv,0,shugar2020,420.0,15,123.0,0.25,0.04285714285714286,0.75
15_south_asia_east_global_song2025_automated.csv,0,song2025,420.0,15,423.0,0.49523809523809526,0.5119047619047619,0.5047619047619047
15_south_asia_east_global_zhang2024_automated.csv,0,zhang2024,420.0,15,103.0,0.17142857142857143,0.07380952380952381,0.8285714285714286
16_low_latitudes_global_shugar2020_automated.csv,0,shugar2020,72.0,16,30.0,0.2777777777777778,0.1388888888888889,0.7222222222222222
16_low_latitudes_global_song2025_automated.csv,0,song2025,72.0,16,97.0,0.4722222222222222,0.875,0.5277777777777778
16_low_latitudes_global_zhang2024_automated.csv,0,zhang2024,72.0,16,15.0,0.125,0.08333333333333333,0.875
17_southern_andes_global_shugar2020_automated.csv,0,shugar2020,571.0,17,60.0,0.0893169877408056,0.01576182136602452,0.9106830122591943
17_southern_andes_global_song2025_automated.csv,0,song2025,575.0,17,462.0,0.46260869565217394,0.3408695652173913,0.5373913043478261
17_southern_andes_global_zhang2024_automated.csv,0,zhang2024,575.0,17,225.0,0.19304347826086957,0.19826086956521738,0.8069565217391305
18_new_zealand_global_shugar2020_automated.csv,0,shugar2020,12.0,18,11.0,0.75,0.16666666666666666,0.25
18_new_zealand_global_song2025_automated.csv,0,song2025,15.0,18,28.0,0.7333333333333333,1.1333333333333333,0.26666666666666666
18_new_zealand_global_zhang2024_automated.csv,0,zhang2024,14.0,18,5.0,0.14285714285714285,0.21428571428571427,0.8571428571428571
19_subantarctic_antarctic_islands_global_shugar2020_automated.csv,0,shugar2020,0.0,19,0.0,,,
19_subantarctic_antarctic_islands_global_song2025_automated.csv,0,song2025,6.0,19,0.0,0.0,0.0,1.0
19_subantarctic_antarctic_islands_global_zhang2024_automated.csv,0,zhang2024,22.0,19,13.0,0.2727272727272727,0.3181818181818182,0.7272727272727273
