rgi_id,src_date,area_km2,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,contributor,contributor,contributor
RGI2000-v7.0-G-03-03309,2001-07-21T00:00:00,1.375487780859774,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03310,2001-07-21T00:00:00,2.367461013265721,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03311,1999-07-31T00:00:00,2.748769384619684,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03312,1999-07-31T00:00:00,3.912249020258746,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03313,1999-07-31T00:00:00,3.766570846081335,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03314,1999-07-31T00:00:00,3.806740808268001,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03315,1999-07-31T00:00:00,0.390017768991448,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03316,1999-07-31T00:00:00,1.273033308954585,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03317,1999-07-31T00:00:00,2.009284141331774,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03318,1999-07-31T00:00:00,2.367312813948872,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03319,1999-07-31T00:00:00,1.525121517242255,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03320,1999-07-31T00:00:00,4.65507528614846,9,3,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03321,1999-07-31T00:00:00,1.248510058483944,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03322,1999-07-31T00:00:00,5.595992530438502,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03323,1999-07-31T00:00:00,26.412776824713223,9,3,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03324,2001-07-21T00:00:00,1.000149188209049,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03325,2001-07-21T00:00:00,0.729223452394599,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03326,2001-07-21T00:00:00,0.864947742834894,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03327,1999-07-31T00:00:00,3.055623007328625,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03328,2001-07-21T00:00:00,7.157859058636984,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03329,2001-07-21T00:00:00,2.168084651258638,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03330,1999-07-31T00:00:00,3.121993453440432,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03331,1999-07-31T00:00:00,0.347317176115182,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03332,1999-07-31T00:00:00,1.892863300504496,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03333,1999-07-31T00:00:00,0.287376005908198,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03334,1999-07-31T00:00:00,0.316222604813393,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03335,1999-07-31T00:00:00,0.433492577265219,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03336,1999-07-31T00:00:00,1.692502794471023,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03337,1999-07-31T00:00:00,1.125305707713364,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03338,1999-07-31T00:00:00,0.633263390584175,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03339,1999-07-31T00:00:00,0.532807308965686,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03340,1999-07-31T00:00:00,1.019430266729877,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03341,1999-07-31T00:00:00,1.76173592520883,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03342,1999-07-31T00:00:00,1.093974672349894,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03343,1999-07-31T00:00:00,4.190297783349445,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03344,1999-07-21T00:00:00,1.159623037909722,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03345,1999-07-21T00:00:00,8.53399472895218,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03346,1999-07-21T00:00:00,1.136729978629585,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03347,1999-07-21T00:00:00,0.479372741932436,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03348,1999-07-21T00:00:00,1.129056164398559,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03349,1999-07-21T00:00:00,0.43573079716891,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03350,1999-07-21T00:00:00,0.511182306403772,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03351,1999-07-21T00:00:00,0.803353492495628,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03352,1999-07-21T00:00:00,0.832408070182781,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03353,1999-07-21T00:00:00,24.2293581570879,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03354,1999-07-21T00:00:00,27.635496783692194,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03355,1999-07-21T00:00:00,6.493139628913272,9,3,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03356,1999-07-21T00:00:00,16.604900791904686,9,2,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03357,1999-07-21T00:00:00,25.514467763340377,9,1,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03358,1999-07-31T00:00:00,7.321668894601806,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03359,1999-07-31T00:00:00,0.30653775597297,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03360,1999-07-31T00:00:00,4.870962442777932,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03361,1999-07-31T00:00:00,0.730255644925034,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03362,1999-07-31T00:00:00,0.520320277960455,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03363,1999-07-31T00:00:00,10.251562545699878,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03364,1999-07-31T00:00:00,3.602015044735223,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03365,1999-07-21T00:00:00,0.073519041409547,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03366,1999-07-21T00:00:00,0.48888661405482,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03367,1999-07-21T00:00:00,77.80892477197952,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03368,1999-07-21T00:00:00,37.5037574890176,9,1,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03369,1999-07-21T00:00:00,0.370631042797974,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03370,1999-07-21T00:00:00,2.575985885846854,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03371,1999-07-21T00:00:00,4.93702830771768,9,3,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03372,1999-07-21T00:00:00,1.452424097295603,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03373,1999-07-21T00:00:00,0.256234045192193,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03374,1999-07-21T00:00:00,6.67222755752812,9,2,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03375,1999-07-21T00:00:00,3.129744927761732,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03376,1999-07-21T00:00:00,10.129027995881305,9,2,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03377,1999-07-21T00:00:00,4.404471863164927,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03378,1999-07-21T00:00:00,3.185046425190631,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03379,1999-07-21T00:00:00,14.543600379599546,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03380,1999-07-21T00:00:00,0.244805662151735,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03381,1999-07-21T00:00:00,3.441189899788702,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03382,1999-07-21T00:00:00,2.210091241116415,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03383,1999-07-21T00:00:00,1.070716845214818,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03384,1999-07-21T00:00:00,1.806229721143129,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03385,1999-07-21T00:00:00,0.634901186817181,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03386,1999-07-21T00:00:00,1.472961722003804,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03387,1999-07-21T00:00:00,0.610618174028891,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03388,1999-07-21T00:00:00,1.844331265698678,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03389,1999-07-21T00:00:00,0.906389564549518,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03390,1999-07-21T00:00:00,0.092554477650652,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03391,1999-07-21T00:00:00,1.311610669815113,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03392,1999-07-21T00:00:00,0.142960848230319,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03393,1999-07-21T00:00:00,0.510898562653228,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03394,1999-07-21T00:00:00,0.804860474449058,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03395,1999-07-21T00:00:00,6.149367845804006,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03396,1999-07-21T00:00:00,1.628149011899997,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03397,1999-07-21T00:00:00,3.302816351169286,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03398,1999-07-21T00:00:00,1.887769270600958,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03399,1999-07-21T00:00:00,7.009423932770604,9,3,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03400,1999-07-21T00:00:00,30.125710946356797,9,3,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03401,1999-07-21T00:00:00,1.771684431582549,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03402,1999-07-21T00:00:00,2.832362000510281,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03403,1999-07-21T00:00:00,11.322503714089017,1,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03404,1999-07-21T00:00:00,1.529647276744459,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03405,1999-07-21T00:00:00,4.542922055510492,1,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03406,1999-07-21T00:00:00,3.476213956848447,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03407,1999-07-21T00:00:00,11.249269571192794,1,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03408,1999-07-21T00:00:00,3.380373915487595,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03409,1999-07-21T00:00:00,2.403616840205151,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03410,1999-07-21T00:00:00,1.062536884447693,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03411,1999-07-21T00:00:00,18.865457820939323,1,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03412,1999-07-21T00:00:00,7.852089736904292,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03413,1999-07-21T00:00:00,23.71445627409635,1,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03414,1999-07-21T00:00:00,1.789299425214455,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03415,1999-07-21T00:00:00,10.435414690095172,1,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03416,1999-07-21T00:00:00,0.265743096057596,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03417,1999-07-21T00:00:00,0.633472797014384,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03418,1999-07-21T00:00:00,1.018697698489516,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03419,1999-07-21T00:00:00,0.18090052400705,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-03420,1999-07-21T00:00:00,0.147292226612489,9,0,LE07_L1TP_047002_20000628_20200918_02_T1,2000-06-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
