rgi_id,lake_cat,image_id,image_date,inventory_doi,contributor,comments,notes
RGI2000-v7.0-G-05-03237,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03238,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03239,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03240,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03241,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03242,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03243,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03244,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03245,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03246,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03247,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03248,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03249,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03250,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03251,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03252,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03253,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03254,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03255,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03256,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03257,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03258,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03259,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03260,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03261,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03262,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03263,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03264,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03265,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03266,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03267,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03268,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03269,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03270,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03271,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03272,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03273,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03274,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03275,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03276,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03277,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03278,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03279,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03280,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03281,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03282,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03283,3,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03284,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03285,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03286,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03287,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03288,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03289,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03290,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03291,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03292,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03293,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03294,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03295,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03296,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03297,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03298,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03299,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03300,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03301,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03302,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03303,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03304,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03305,3,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03306,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03307,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03308,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03309,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03310,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03311,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03312,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03313,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03314,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03315,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03316,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03317,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03318,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03319,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03320,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03321,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03322,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03323,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03324,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03325,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03326,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03327,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03328,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03329,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03330,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03331,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03332,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03333,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03334,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03335,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03336,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03337,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03338,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03339,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03340,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03341,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03342,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03343,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03344,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03345,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03346,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03347,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03348,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03349,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03350,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03351,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03352,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03353,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03354,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03355,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03356,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03357,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03358,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03359,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03360,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03361,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03362,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03363,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03364,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03365,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03366,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03367,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03368,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03369,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03370,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03371,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03372,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03373,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03374,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03375,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03376,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03377,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03378,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03379,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03380,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03381,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03382,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03383,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03384,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03385,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03386,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03387,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03388,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03389,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03390,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03391,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03392,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03393,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-03394,0,LE07_L2SP_009013_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
