rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-00124,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00125,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00126,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00127,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00128,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00129,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00130,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00131,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00132,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00133,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00134,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00135,2,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00136,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00137,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00138,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00139,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00140,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00141,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00142,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00143,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00144,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00145,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00146,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,matt flagged but no evidence in 2000 mosaic
RGI2000-v7.0-G-01-00147,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00148,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00149,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00150,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00151,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00152,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00153,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00154,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00155,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00156,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00157,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00158,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00159,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00160,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00161,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00162,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00163,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00164,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00165,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00166,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00167,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00168,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00169,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00170,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00171,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00172,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00173,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00174,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00175,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00176,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00177,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00178,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
