rgi_id,auto_term,lake_level,image_id,notes,image_date,contributor,inventory_doi,lake_terminating_level,comments
RGI2000-v7.0-G-15-00170,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00171,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00172,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00173,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00174,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00175,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00176,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00177,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00178,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00179,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00180,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00181,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00182,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00183,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00184,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00185,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00186,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00187,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00188,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00189,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00190,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00191,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00192,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00193,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00194,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00195,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00196,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00197,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00198,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00199,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00200,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00201,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00202,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00203,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00204,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00205,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00206,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00207,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00208,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00209,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00210,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00211,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00212,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00213,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00214,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00215,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00216,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00217,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00218,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00219,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00220,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00221,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00222,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00223,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00224,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00225,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00226,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00227,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00228,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00229,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00230,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00231,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00232,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00233,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00234,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00235,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00236,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00237,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00238,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00239,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00240,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00241,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00242,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00243,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00244,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00245,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00246,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00247,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00248,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00249,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00250,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00251,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00252,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00253,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00254,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00255,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00256,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00257,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00258,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00259,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00260,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00261,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00262,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00263,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00264,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00265,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00266,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00267,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00268,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00269,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00270,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00271,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00272,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00273,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00274,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00275,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00276,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00277,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00278,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00279,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00280,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00281,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00282,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00283,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00284,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00285,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00286,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00287,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00288,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00289,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00290,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00291,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00292,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00293,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00294,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00295,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00296,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00297,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00298,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00299,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00300,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00301,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00302,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00303,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00304,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00305,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00306,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00307,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00308,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00309,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00310,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00311,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00312,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00313,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00314,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00315,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00316,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00317,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00318,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00319,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00320,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00321,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00322,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00323,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00324,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00325,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00326,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00327,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00328,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00329,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00330,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00331,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00332,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00333,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00334,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00335,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00336,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00337,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00338,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00339,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00340,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00341,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00342,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-00343,,,LE07_L2SP_146038_20011011_20200917_02_T1_SR_B2,,11/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
